-2.326250483083192877e-01 3.594987353856856083e-01 9.847910403633717635e+01 9.738079341419619084e+01 -3.051424610447625030e-01 2.745990296582473955e-01 9.855189385859841877e+01 9.723949971074060272e+01 -2.721732148410663243e-01 3.582857193586695410e-01 9.782879494898251949e+01 9.794417400483183656e+01 -3.191389332079050956e-01 2.848690918702630470e-01 9.786522604033407902e+01 9.799148933408000062e+01 -3.006655423091932899e-01 2.750706823667165568e-01 9.735658243753947261e+01 9.873194535484444145e+01 -2.359062126918242408e-01 3.287525532229390590e-01 9.719057903463028936e+01 9.884438933414905648e+01
-9.423378351974345435e+01 -9.873016313947046285e+01 -1.680545513088560483e-02 4.729199876709466177e-01 -9.935796400312170817e+01 -9.341428507691396987e+01 -1.855723704943480490e-01 -2.955536175440187097e-01 -9.432623420908606704e+01 -9.956878559748460589e+01 6.258418399384861608e-02 4.502704676606051337e-01 -1.000000000000000000e+02 -9.417168756782240280e+01 -1.724467351142084937e-01 -2.525483382753762607e-01 -9.463382374076338976e+01 -9.982842569733672633e+01 1.112629619178718554e-01 4.507105200468276562e-01 -9.999641048944209842e+01 -9.450043660444734428e+01 -1.961788464520492770e-01 -1.525207959831002269e-01
-4.400668979130103686e+00 4.250443145736708672e+00 -6.421295751283342845e+00 5.730446780897429981e+00 -4.271592917549627444e+00 4.371288585977965546e+00 -6.080836422442129852e+00 5.807162319862913868e+00 -4.401420239264091094e+00 5.066819718415190188e+00 -6.037995399728765200e+00 5.897718365274347008e+00 -5.112737287819361320e+00 4.375793860007884284e+00 -5.863718747611278204e+00 5.959853395195364278e+00 -4.380658919479763824e+00 5.120180075507716921e+00 -5.726876215613553534e+00 6.158559372270327792e+00 -5.115417166555860540e+00 4.375404483005487677e+00 -5.679508020609381092e+00 6.243517479760106070e+00
-9.353405823208225911e+01 -9.858698920782198627e+01 -3.315843364426468987e-01 4.414745401175003692e-01 -9.862037187092796842e+01 -9.341664736308629813e+01 4.353504503117860414e-01 -3.870810223742994216e-01 -9.360549577055380155e+01 -9.973603513923289654e+01 -4.157265023302639251e-01 3.922425431069155866e-01 -9.925048963658778689e+01 -9.413877600662814871e+01 5.101752299982670324e-01 -3.634113962234595263e-01 -9.392531369806310693e+01 -1.000000000000000000e+02 -4.838170156955972079e-01 3.494641186465671789e-01 -9.922519628942296777e+01 -9.447458367372968269e+01 5.468355400173400271e-01 -3.066904939288993548e-01
-2.152971924891104449e-01 2.016704573583036342e-01 -1.149129013121553550e-01 8.136167417835261928e-02 -2.479046096165529178e-01 1.585882316371504952e-01 -1.456250180444613462e-01 -2.039988906455963633e-02 -2.578543118442470639e-01 2.490927504188823471e-01 -6.276972317919653210e-02 9.112150450129478940e-02 -3.253932618089102058e-01 1.886660676252404911e-01 -1.293091716408494019e-01 6.783188789008763597e-04 -2.794867474864251022e-01 1.831376192019011084e-01 -1.281090617503726110e-02 1.081225061801454751e-01 -2.648396338161957964e-01 2.174352477523586735e-01 -1.137389908547491585e-01 3.962303089046551735e-02
-3.489812066689980119e-01 -1.499225740971756204e+00 -3.243182048188000266e+00 -4.349248195540131867e+00 -1.034629139289507505e+00 -9.713808723758945440e-01 3.165180422184938003e+00 4.415880790045967785e+00 -1.462657144784265117e-01 -6.931188033558856043e-01 -3.879317404536646308e+00 -3.916781753097463348e+00 -7.405575230410764431e-02 -6.926584898448467920e-01 3.808276102178583145e+00 3.786400489179877482e+00 -3.963418004141630036e-01 -4.558863008457003652e-01 -4.288058875103298639e+00 -3.145431890556539045e+00 2.302210955408024173e-01 -9.076563341159582521e-01 4.396128285017375070e+00 2.939859908228568131e+00
4.612709805348644920e+01 4.548159332950375244e+01 6.267112810748101737e+01 5.280687245388651974e+01 2.681034164736255576e+01 2.474292580832181088e+01 -3.941768221267564343e+01 -4.201881036488111221e+01 -4.790168946628955382e+01 -5.757597321409375724e+01 4.862409137932001357e+01 6.710323676767684731e+01 -1.033816079101697660e+01 -1.191473455780765356e+01 -3.899711746010692792e+01 -4.018219920250337651e+01 -2.324847130791573946e+01 -2.626683781517709804e+01 6.393150613302152152e+01 5.310080968192280437e+01 -4.395216351373430541e+01 -4.495235159653974932e+01 -3.961937496453810326e+01 -3.932852271574018488e+01
-3.234183130164428377e+01 -3.007761906731114010e+01 -3.824009776239379477e+01 -4.053085975656986761e+01 -5.629491614359934459e+01 -5.134013677350474580e+01 6.349221743120434525e+01 5.520850630653703917e+01 4.112000224203801180e-01 3.429624020268915441e+00 -3.902559287529510357e+01 -3.996851131869682661e+01 4.658573958669891368e+01 4.267954321248113558e+01 4.919901776016464368e+01 6.621755855803502300e+01 3.696911600370644635e+01 4.061761570484375738e+01 -4.109149193949746603e+01 -4.037847304819405281e+01 1.519282237693401605e+01 1.790209776011195331e+01 6.287991651498442991e+01 5.197541798301279670e+01
-4.371164745718285616e+01 -4.630537422175620321e+01 -1.150069748873550957e+01 4.878846328177756320e+00 -6.679344675334959902e+00 -2.727070716755941593e+00 4.683295742174430565e+00 3.449838687106419055e+00 7.671929059082428637e+01 9.024369302229258949e+01 1.631586701381803906e+01 -2.329363097410730177e+01 -1.799276537694167288e+00 2.800915544483588704e+00 3.731298134990104209e+00 3.681777315352129154e+00 -4.035440896016751822e+01 -4.208132068272203696e+01 -1.194443021341191979e+01 5.163547656447430967e+00 -3.952039705340785858e+00 8.612523694247949946e-01 4.780157444299860003e+00 2.577415911428478701e+00
1.816649310900458758e+01 1.298198194556619356e+01 2.489981817361984096e+00 4.427071992354946417e+00 6.817888332185475520e+01 5.390902723101623195e+01 -1.300762908322869649e+01 7.338689786998520148e+00 2.028039003490265557e+01 1.546308815584472462e+01 3.471666981794798712e+00 3.338657705252169094e+00 -6.814779279295125036e+01 -6.639181541128959907e+01 1.502479473139295685e+01 -2.111720064220105897e+01 1.496098754864668479e+01 1.076124505020259470e+01 2.207683237953069533e+00 4.289039915991883056e+00 6.403755890773101100e+01 5.115727512773585062e+01 -1.284781530806007233e+01 7.176251070695884415e+00
